id,s1,s2,s3,s4,s5,w1,w2,w3,w4,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15
65888,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
12832,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
12831,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
12837,1,0,0,0,0,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.455,0.04,0.15,0.15,0.02,0.05
12836,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.731,0.04,0.15,0.15,0.02,0.05
65881,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
12838,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
65884,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
8540,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
8543,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
23128,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
92262,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
92263,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
92268,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
66504,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
50419,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
66507,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
66500,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
50413,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
50412,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
629,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
55629,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
66121,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
55622,0,0,0,0,1,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.615,0.04,0.15,0.15,0.02,0.05
55621,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
55627,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52811,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52810,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
111549,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
22679,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52819,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52818,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
111541,0,0,0,0,1,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
22672,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60902,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107899,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107898,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
82997,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60904,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
114546,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
26567,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60908,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
26565,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107897,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107896,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
26560,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
75531,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
75533,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
75534,0,0,0,1,0,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
65264,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
48918,0,0,0,1,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
116227,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
65263,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
392,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
391,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
397,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.476,0.04,0.15,0.15,0.02,0.05
396,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
395,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
109317,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
114441,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
114442,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
90024,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
114449,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
32224,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
32227,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
32222,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
69647,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.077,0.04,0.15,0.15,0.02,0.05
104276,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
93131,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
32229,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
93133,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
104271,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
98105,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
75286,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
98107,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
3745,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
75283,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
98100,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
3740,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
98102,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57660,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
57665,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57669,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99852,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99856,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
105639,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52102,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
52105,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
105630,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
105633,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
105632,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107041,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
102941,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
102946,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
102947,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60016,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60011,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60012,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
60013,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
113148,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
113149,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
31163,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
113145,0,1,0,0,0,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
113142,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99991,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99669,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
21937,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99995,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
99994,0,0,0,0,1,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57086,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
57081,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
117526,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
55834,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
100190,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
16709,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.545,0.04,0.15,0.15,0.02,0.05
112944,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
19976,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
15708,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
6818,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
102364,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.169,0.04,0.15,0.15,0.02,0.05
6811,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
15701,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
6813,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
15703,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
82460,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
6814,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
6817,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
6816,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
9757,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
80597,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
107700,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
9752,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
9751,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
16704,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
107708,0,0,0,0,1,0,0,0,1 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
91950,0,0,0,1,0,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
37306,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
37300,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
37301,1,0,0,0,0,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
24140,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
24141,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
37309,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
112239,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
112238,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
112234,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
117529,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
112231,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
112233,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59951,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59953,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
59956,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
18530,0,0,0,0,1,0,0,1,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.357,0.04,0.15,0.15,0.02,0.05
18531,0,0,1,0,0,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
54272,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.11,0.04,0.15,0.15,0.02,0.05
68348,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
88029,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67375,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67376,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
67371,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108105,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108106,0,0,1,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108107,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108100,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108103,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108108,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
108109,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
100017,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
30334,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
109853,0,0,0,0,1,0,1,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0.5,0.04,0.15,0.15,0.02,0.05
109852,0,0,0,1,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
30330,0,1,0,0,0,1,0,0,0 , 0.02,0.1,0.01,0.12,0.04,0.0,0.28,0.0,0.08,0,0.04,0.15,0.15,0.02,0.05
